stamp,lat,lon,alt,cov_x,cov_y,cov_z,status,service,rtk_mode,source
1621219252.000000,22.3006823333,114.1793335000,-2.6000,36.602500,36.602500,93.702400,0,15,single,ublox_m8t_gej
1621219253.000000,22.3006673333,114.1793461667,-2.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219254.000000,22.3006521667,114.1793585000,-2.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219255.000000,22.3006363333,114.1793713333,-1.8000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219256.000000,22.3006151667,114.1793861667,-1.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219257.000000,22.3005948333,114.1793980000,-2.4000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219258.000000,22.3005728333,114.1794128333,-2.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219259.000000,22.3005520000,114.1794266667,-2.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219260.000000,22.3005330000,114.1794391667,-1.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219261.000000,22.3005105000,114.1794538333,-1.4000,26.010000,26.010000,66.585600,0,15,single,ublox_m8t_gej
1621219262.000000,22.3004870000,114.1794680000,-1.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219263.000000,22.3004601667,114.1794856667,-1.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219264.000000,22.3004363333,114.1795018333,-0.9000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219265.000000,22.3004118333,114.1795186667,-0.4000,53.290000,53.290000,136.422400,0,15,single,ublox_m8t_gej
1621219266.000000,22.3003636667,114.1795520000,2.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219267.000000,22.3003395000,114.1795676667,3.1000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219268.000000,22.3003200000,114.1795798333,3.9000,97.022500,97.022500,248.377600,0,15,single,ublox_m8t_gej
1621219269.000000,22.3003018333,114.1795908333,4.9000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219270.000000,22.3002820000,114.1796031667,7.0000,88.360000,88.360000,226.201600,0,15,single,ublox_m8t_gej
1621219271.000000,22.3002611667,114.1796140000,9.6000,30.250000,30.250000,77.440000,0,15,single,ublox_m8t_gej
1621219272.000000,22.3002435000,114.1796253333,10.1000,35.402500,35.402500,90.630400,0,15,single,ublox_m8t_gej
1621219273.000000,22.3002270000,114.1796358333,11.1000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219274.000000,22.3002113333,114.1796445000,11.9000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219275.000000,22.3001778333,114.1796636667,13.9000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219276.000000,22.3001406667,114.1796851667,14.0000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219278.000000,22.2989808333,114.1786706667,-1.9000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219279.000000,22.2989505000,114.1786525000,-2.2000,60.840000,60.840000,155.750400,0,15,single,ublox_m8t_gej
1621219280.000000,22.2989235000,114.1786401667,1.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219281.000000,22.2989003333,114.1786378333,3.5000,57.760000,57.760000,147.865600,0,15,single,ublox_m8t_gej
1621219282.000000,22.2988753333,114.1786353333,6.5000,127.690000,127.690000,326.886400,0,15,single,ublox_m8t_gej
1621219283.000000,22.2988540000,114.1786361667,9.0000,56.250000,56.250000,144.000000,0,15,single,ublox_m8t_gej
1621219284.000000,22.2988340000,114.1786390000,10.7000,60.062500,60.062500,153.760000,0,15,single,ublox_m8t_gej
1621219285.000000,22.2988146667,114.1786423333,14.2000,32.490000,32.490000,83.174400,0,15,single,ublox_m8t_gej
1621219286.000000,22.2987921667,114.1786381667,12.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219287.000000,22.2987780000,114.1786461667,14.8000,32.490000,32.490000,83.174400,0,15,single,ublox_m8t_gej
1621219288.000000,22.2987466667,114.1786253333,6.9000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219289.000000,22.2987016667,114.1785796667,-10.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219290.000000,22.2986845000,114.1785870000,-8.2000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219291.000000,22.2986603333,114.1785823333,-10.1000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219292.000000,22.2986286667,114.1785665000,-17.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219293.000000,22.2985783333,114.1785185000,-36.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219294.000000,22.2985523333,114.1785125000,-39.9000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219295.000000,22.2985330000,114.1785148333,-38.9000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219296.000000,22.2985110000,114.1785128333,-39.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219297.000000,22.2984938333,114.1785158333,-36.6000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219298.000000,22.2984748333,114.1785226667,-34.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219299.000000,22.2984706667,114.1784925000,-26.7000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219300.000000,22.2984468333,114.1785006667,-25.1000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219301.000000,22.2984271667,114.1785065000,-23.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219302.000000,22.2984058333,114.1785111667,-20.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219303.000000,22.2983838333,114.1785166667,-18.0000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219304.000000,22.2983591667,114.1785200000,-14.4000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219305.000000,22.2983366667,114.1785231667,-11.5000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219306.000000,22.2983178333,114.1785308333,-10.1000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219307.000000,22.2982983333,114.1785388333,-8.6000,64.802500,64.802500,165.894400,0,15,single,ublox_m8t_gej
1621219308.000000,22.2982791667,114.1785468333,-7.4000,64.802500,64.802500,165.894400,0,15,single,ublox_m8t_gej
1621219309.000000,22.2982626667,114.1785510000,-5.9000,51.840000,51.840000,132.710400,0,15,single,ublox_m8t_gej
1621219310.000000,22.2982456667,114.1785513333,-3.6000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219311.000000,22.2982236667,114.1785578333,-2.1000,44.222500,44.222500,113.209600,0,15,single,ublox_m8t_gej
1621219312.000000,22.2982063333,114.1785618333,-0.6000,55.502500,55.502500,142.086400,0,15,single,ublox_m8t_gej
1621219313.000000,22.2981861667,114.1785700000,0.6000,56.250000,56.250000,144.000000,0,15,single,ublox_m8t_gej
1621219314.000000,22.2981680000,114.1785748333,2.1000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219315.000000,22.2981496667,114.1785805000,3.5000,105.062500,105.062500,268.960000,0,15,single,ublox_m8t_gej
1621219316.000000,22.2981310000,114.1785883333,4.4000,165.122500,165.122500,422.713600,0,15,single,ublox_m8t_gej
1621219317.000000,22.2981138333,114.1785885000,6.1000,35.402500,35.402500,90.630400,0,15,single,ublox_m8t_gej
1621219318.000000,22.2980928333,114.1785956667,7.8000,131.102500,131.102500,335.622400,0,15,single,ublox_m8t_gej
1621219319.000000,22.2980670000,114.1786055000,9.2000,251.222500,251.222500,643.129600,0,15,single,ublox_m8t_gej
1621219320.000000,22.2980386667,114.1786141667,11.6000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219321.000000,22.2980168333,114.1786206667,12.9000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219322.000000,22.2979990000,114.1786271667,13.8000,122.102500,122.102500,312.582400,0,15,single,ublox_m8t_gej
1621219323.000000,22.2979816667,114.1786328333,14.6000,43.560000,43.560000,111.513600,0,15,single,ublox_m8t_gej
1621219324.000000,22.2979620000,114.1786398333,14.1000,186.322500,186.322500,476.985600,0,15,single,ublox_m8t_gej
1621219325.000000,22.2979423333,114.1786475000,14.1000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219326.000000,22.2979210000,114.1786526667,15.1000,62.410000,62.410000,159.769600,0,15,single,ublox_m8t_gej
1621219327.000000,22.2979020000,114.1786450000,18.0000,69.722500,69.722500,178.489600,0,15,single,ublox_m8t_gej
1621219328.000000,22.2978798333,114.1786500000,20.0000,426.422500,426.422500,1091.641600,0,15,single,ublox_m8t_gej
1621219329.000000,22.2978581667,114.1786591667,20.4000,58.522500,58.522500,149.817600,0,15,single,ublox_m8t_gej
1621219330.000000,22.2978368333,114.1786668333,20.9000,251.222500,251.222500,643.129600,0,15,single,ublox_m8t_gej
1621219331.000000,22.2978156667,114.1786748333,21.6000,169.000000,169.000000,432.640000,0,15,single,ublox_m8t_gej
1621219332.000000,22.2977950000,114.1786821667,22.6000,251.222500,251.222500,643.129600,0,15,single,ublox_m8t_gej
1621219333.000000,22.2977748333,114.1786896667,23.6000,249.640000,249.640000,639.078400,0,15,single,ublox_m8t_gej
1621219334.000000,22.2977558333,114.1786946667,25.1000,52.562500,52.562500,134.560000,0,15,single,ublox_m8t_gej
1621219335.000000,22.2977370000,114.1787033333,25.7000,57.002500,57.002500,145.926400,0,15,single,ublox_m8t_gej
1621219336.000000,22.2977178333,114.1787105000,26.8000,428.490000,428.490000,1096.934400,0,15,single,ublox_m8t_gej
1621219339.000000,22.2971401667,114.1763146667,26.2000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219340.000000,22.2971283333,114.1762846667,29.1000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219341.000000,22.2971131667,114.1762701667,33.0000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219342.000000,22.2971016667,114.1762725000,33.2000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219343.000000,22.2970953333,114.1762603333,34.5000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219344.000000,22.2970948333,114.1762560000,35.4000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219345.000000,22.2970963333,114.1762535000,34.7000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219346.000000,22.2970938333,114.1762503333,35.1000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219347.000000,22.2970911667,114.1762496667,34.1000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219348.000000,22.2970905000,114.1762491667,33.9000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219349.000000,22.2970850000,114.1762526667,32.7000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219350.000000,22.2970801667,114.1762546667,31.9000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219351.000000,22.2970728333,114.1762598333,30.6000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219352.000000,22.2970625000,114.1762655000,30.0000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219353.000000,22.2970533333,114.1762703333,29.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219354.000000,22.2970433333,114.1762726667,29.9000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219355.000000,22.2970340000,114.1762765000,30.0000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219356.000000,22.2970253333,114.1762818333,29.4000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219357.000000,22.2970175000,114.1762856667,29.2000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219358.000000,22.2970093333,114.1762865000,29.4000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219359.000000,22.2970016667,114.1762893333,29.2000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219360.000000,22.2969930000,114.1762906667,29.2000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219361.000000,22.2969873333,114.1762913333,29.1000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219362.000000,22.2969791667,114.1762943333,29.0000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219363.000000,22.2969726667,114.1762965000,29.1000,34.222500,34.222500,87.609600,0,15,single,ublox_m8t_gej
1621219364.000000,22.2969648333,114.1762976667,29.2000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219365.000000,22.2969575000,114.1762960000,29.3000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219366.000000,22.2969480000,114.1763030000,28.0000,48.302500,48.302500,123.654400,0,15,single,ublox_m8t_gej
1621219367.000000,22.2969378333,114.1763075000,27.7000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219368.000000,22.2969296667,114.1763125000,27.3000,43.560000,43.560000,111.513600,0,15,single,ublox_m8t_gej
1621219369.000000,22.2969321667,114.1763153333,26.5000,44.890000,44.890000,114.918400,0,15,single,ublox_m8t_gej
1621219370.000000,22.2969310000,114.1763193333,25.8000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219371.000000,22.2969295000,114.1763228333,25.3000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219372.000000,22.2969340000,114.1763250000,23.7000,66.422500,66.422500,170.041600,0,15,single,ublox_m8t_gej
1621219373.000000,22.2969443333,114.1763325000,21.5000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219374.000000,22.2969590000,114.1763376667,20.1000,51.122500,51.122500,130.873600,0,15,single,ublox_m8t_gej
1621219376.000000,22.2969398333,114.1763435000,18.8000,82.810000,82.810000,211.993600,0,15,single,ublox_m8t_gej
1621219377.000000,22.2969285000,114.1763483333,19.1000,82.810000,82.810000,211.993600,0,15,single,ublox_m8t_gej
1621219378.000000,22.2969173333,114.1763551667,18.8000,216.090000,216.090000,553.190400,0,15,single,ublox_m8t_gej
1621219380.000000,22.2973106667,114.1758316667,22.6000,216.090000,216.090000,553.190400,0,15,single,ublox_m8t_gej
1621219381.000000,22.2974848333,114.1755875000,20.2000,147.622500,147.622500,377.913600,0,15,single,ublox_m8t_gej
1621219382.000000,22.2975743333,114.1755201667,22.0000,38.440000,38.440000,98.406400,0,15,single,ublox_m8t_gej
1621219383.000000,22.2976543333,114.1755031667,23.4000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219384.000000,22.2977240000,114.1755115000,22.9000,147.622500,147.622500,377.913600,0,15,single,ublox_m8t_gej
1621219385.000000,22.2978003333,114.1754990000,24.2000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219386.000000,22.2978751667,114.1754980000,24.9000,64.000000,64.000000,163.840000,0,15,single,ublox_m8t_gej
1621219387.000000,22.2979463333,114.1755110000,25.2000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219388.000000,22.2980186667,114.1755225000,24.5000,35.402500,35.402500,90.630400,0,15,single,ublox_m8t_gej
1621219389.000000,22.2980890000,114.1755320000,25.6000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219390.000000,22.2981658333,114.1755323333,27.0000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219391.000000,22.2982423333,114.1755320000,27.7000,211.702500,211.702500,541.958400,0,15,single,ublox_m8t_gej
1621219392.000000,22.2983233333,114.1755351667,28.3000,211.702500,211.702500,541.958400,0,15,single,ublox_m8t_gej
1621219393.000000,22.2984000000,114.1755518333,26.5000,213.160000,213.160000,545.689600,0,15,single,ublox_m8t_gej
1621219394.000000,22.2984790000,114.1755676667,24.9000,213.160000,213.160000,545.689600,0,15,single,ublox_m8t_gej
1621219395.000000,22.2985563333,114.1755900000,23.5000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219396.000000,22.2986341667,114.1756008333,22.8000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219397.000000,22.2987118333,114.1756160000,22.5000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219398.000000,22.2987938333,114.1756301667,22.7000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219399.000000,22.2988790000,114.1756431667,22.5000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219400.000000,22.2989610000,114.1756533333,22.0000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219401.000000,22.2990428333,114.1756680000,21.5000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219402.000000,22.2991225000,114.1756730000,20.9000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219403.000000,22.2992013333,114.1756850000,18.7000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219404.000000,22.2992828333,114.1757086667,17.0000,63.202500,63.202500,161.798400,0,15,single,ublox_m8t_gej
1621219405.000000,22.2993666667,114.1757451667,13.3000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219406.000000,22.2994590000,114.1757811667,11.3000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219407.000000,22.2995508333,114.1758145000,10.2000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219408.000000,22.2996350000,114.1758391667,8.2000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219409.000000,22.2997211667,114.1758686667,7.9000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219410.000000,22.2998086667,114.1759016667,7.5000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219411.000000,22.2998911667,114.1759246667,7.3000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219412.000000,22.2999716667,114.1759396667,6.9000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219413.000000,22.3000506667,114.1759555000,6.5000,28.622500,28.622500,73.273600,0,15,single,ublox_m8t_gej
1621219414.000000,22.3001216667,114.1759601667,6.7000,40.322500,40.322500,103.225600,0,15,single,ublox_m8t_gej
1621219415.000000,22.3001765000,114.1759616667,6.8000,213.160000,213.160000,545.689600,0,15,single,ublox_m8t_gej
1621219416.000000,22.3002225000,114.1759773333,3.4000,47.610000,47.610000,121.881600,0,15,single,ublox_m8t_gej
1621219417.000000,22.3002665000,114.1759911667,-1.2000,65.610000,65.610000,167.961600,0,15,single,ublox_m8t_gej
1621219418.000000,22.3003303333,114.1760273333,-0.5000,133.402500,133.402500,341.510400,0,15,single,ublox_m8t_gej
1621219419.000000,22.3003808333,114.1760641667,2.2000,99.002500,99.002500,253.446400,0,15,single,ublox_m8t_gej
1621219420.000000,22.3004175000,114.1761290000,3.3000,158.760000,158.760000,406.425600,0,15,single,ublox_m8t_gej
1621219421.000000,22.3004535000,114.1761781667,4.4000,187.690000,187.690000,480.486400,0,15,single,ublox_m8t_gej
1621219422.000000,22.3004991667,114.1762003333,3.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219423.000000,22.3005373333,114.1762103333,0.3000,76.562500,76.562500,196.000000,0,15,single,ublox_m8t_gej
1621219424.000000,22.3005651667,114.1762450000,0.5000,256.000000,256.000000,655.360000,0,15,single,ublox_m8t_gej
1621219425.000000,22.3005926667,114.1762705000,0.5000,106.090000,106.090000,271.590400,0,15,single,ublox_m8t_gej
1621219426.000000,22.3006203333,114.1762915000,0.7000,31.922500,31.922500,81.721600,0,15,single,ublox_m8t_gej
1621219427.000000,22.3006461667,114.1763111667,1.5000,59.290000,59.290000,151.782400,0,15,single,ublox_m8t_gej
1621219428.000000,22.3006750000,114.1763268333,2.7000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219429.000000,22.3006876667,114.1763321667,0.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219430.000000,22.3007140000,114.1763456667,0.8000,81.000000,81.000000,207.360000,0,15,single,ublox_m8t_gej
1621219431.000000,22.3007391667,114.1763583333,1.2000,25.502500,25.502500,65.286400,0,15,single,ublox_m8t_gej
1621219432.000000,22.3004066667,114.1761483333,5.3000,36.000000,36.000000,92.160000,0,15,single,ublox_m8t_gej
1621219433.000000,22.3003890000,114.1761195000,6.6000,66.422500,66.422500,170.041600,0,15,single,ublox_m8t_gej
1621219434.000000,22.3003871667,114.1761190000,8.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219435.000000,22.3003963333,114.1761233333,11.2000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219436.000000,22.3003968333,114.1761236667,13.9000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219437.000000,22.3004093333,114.1761291667,14.7000,35.402500,35.402500,90.630400,0,15,single,ublox_m8t_gej
1621219438.000000,22.3004293333,114.1761396667,16.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219439.000000,22.3004515000,114.1761508333,16.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219440.000000,22.3004791667,114.1761638333,17.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219441.000000,22.3005183333,114.1761840000,18.1000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219442.000000,22.3005485000,114.1762001667,17.9000,45.562500,45.562500,116.640000,0,15,single,ublox_m8t_gej
1621219443.000000,22.3005788333,114.1762160000,17.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219444.000000,22.3006103333,114.1762316667,17.9000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219445.000000,22.3006508333,114.1762496667,18.1000,30.250000,30.250000,77.440000,0,15,single,ublox_m8t_gej
1621219446.000000,22.3006868333,114.1762690000,17.2000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219447.000000,22.3007323333,114.1762883333,16.3000,42.902500,42.902500,109.830400,0,15,single,ublox_m8t_gej
1621219448.000000,22.3007850000,114.1763001667,12.0000,119.902500,119.902500,306.950400,0,15,single,ublox_m8t_gej
1621219449.000000,22.3008583333,114.1763150000,5.4000,54.760000,54.760000,140.185600,0,15,single,ublox_m8t_gej
1621219450.000000,22.3009141667,114.1763808333,-4.8000,44.222500,44.222500,113.209600,0,15,single,ublox_m8t_gej
1621219451.000000,22.3009868333,114.1764040000,-20.0000,136.890000,136.890000,350.438400,0,15,single,ublox_m8t_gej
1621219452.000000,22.3010488333,114.1764260000,-22.0000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219453.000000,22.3011630000,114.1764431667,-21.8000,49.702500,49.702500,127.238400,0,15,single,ublox_m8t_gej
1621219454.000000,22.3012138333,114.1764626667,-26.4000,163.840000,163.840000,419.430400,0,15,single,ublox_m8t_gej
1621219455.000000,22.3012998333,114.1764923333,-28.3000,37.822500,37.822500,96.825600,0,15,single,ublox_m8t_gej
1621219456.000000,22.3014523333,114.1765288333,-23.1000,28.090000,28.090000,71.910400,0,15,single,ublox_m8t_gej
1621219457.000000,22.3015903333,114.1765800000,-17.7000,27.562500,27.562500,70.560000,0,15,single,ublox_m8t_gej
1621219458.000000,22.3017598333,114.1766486667,3.2000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219459.000000,22.3018238333,114.1766623333,2.7000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219460.000000,22.3018690000,114.1766835000,2.1000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219461.000000,22.3019163333,114.1766858333,0.6000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219462.000000,22.3019510000,114.1766773333,6.4000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219463.000000,22.3019856667,114.1766686667,11.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219464.000000,22.3020151667,114.1766756667,16.1000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219465.000000,22.3020428333,114.1766916667,19.8000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219466.000000,22.3020696667,114.1767063333,23.3000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219467.000000,22.3020968333,114.1767178333,26.2000,33.640000,33.640000,86.118400,0,15,single,ublox_m8t_gej
1621219468.000000,22.3021231667,114.1767295000,29.3000,138.062500,138.062500,353.440000,0,15,single,ublox_m8t_gej
1621219469.000000,22.3021480000,114.1767381667,32.6000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219470.000000,22.3021701667,114.1767466667,35.5000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219471.000000,22.3021901667,114.1767556667,37.9000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219472.000000,22.3022093333,114.1767645000,40.2000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219473.000000,22.3022271667,114.1767730000,42.3000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219474.000000,22.3022436667,114.1767811667,44.2000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219475.000000,22.3022590000,114.1767885000,45.8000,30.802500,30.802500,78.854400,0,15,single,ublox_m8t_gej
1621219476.000000,22.3022755000,114.1767965000,47.9000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219477.000000,22.3022901667,114.1768038333,49.7000,27.040000,27.040000,69.222400,0,15,single,ublox_m8t_gej
1621219478.000000,22.3023053333,114.1768106667,51.5000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219479.000000,22.3023175000,114.1768166667,52.9000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219480.000000,22.3023330000,114.1768245000,55.0000,25.000000,25.000000,64.000000,0,15,single,ublox_m8t_gej
1621219481.000000,22.3023486667,114.1768315000,57.1000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219482.000000,22.3023600000,114.1768365000,58.4000,27.562500,27.562500,70.560000,0,15,single,ublox_m8t_gej
1621219483.000000,22.3023715000,114.1768413333,59.6000,26.522500,26.522500,67.897600,0,15,single,ublox_m8t_gej
1621219484.000000,22.3023815000,114.1768440000,60.5000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219485.000000,22.3024010000,114.1768515000,62.3000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219486.000000,22.3024176667,114.1768576667,63.5000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219487.000000,22.3024435000,114.1768665000,65.9000,139.240000,139.240000,356.454400,0,15,single,ublox_m8t_gej
1621219488.000000,22.3024706667,114.1768748333,68.2000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219489.000000,22.3024995000,114.1768838333,70.7000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
1621219490.000000,22.3025255000,114.1768931667,73.0000,29.160000,29.160000,74.649600,0,15,single,ublox_m8t_gej
1621219491.000000,22.3025531667,114.1769038333,75.2000,49.000000,49.000000,125.440000,0,15,single,ublox_m8t_gej
